%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1580572616929941050,1120,1580572615909582626,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572617069888249,1121,1580572616929452295,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572618951636233,1122,1580572617940036747,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572619089961291,1123,1580572618951316982,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572620070969627,1124,1580572619959493285,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572621099796808,1125,1580572620970248960,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572622089698744,1126,1580572621979378474,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572623070553433,1127,1580572622989808838,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572624099773963,1128,1580572623999468637,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572625089959937,1129,1580572625019289639,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572626071677871,1130,1580572626019315933,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572627099816520,1131,1580572627029763108,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572628090054863,1132,1580572628039346768,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572629070277013,1133,1580572629051465184,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572630099758653,1134,1580572630069505049,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572631089690094,1135,1580572631069436829,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572632090136236,1136,1580572632089580862,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572633100408208,1137,1580572633099329595,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572634109923522,1138,1580572634109401770,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572635119948980,1139,1580572635119365400,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572636132912368,1140,1580572636129450996,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572637140057398,1141,1580572637139492782,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572638159922975,1142,1580572638159328198,,0,1,42.350197333333334,-71.08247466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572639170045605,1143,1580572639159482861,,0,1,42.35020266666667,-71.08248,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572640170257104,1144,1580572640169583828,,0,1,42.350216,-71.08248533333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572641201826262,1145,1580572641179656080,,0,1,42.350234666666665,-71.082496,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572642200020551,1146,1580572642197575928,,0,1,42.350256,-71.082512,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572643210053612,1147,1580572643209484539,,0,1,42.350282666666665,-71.082528,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572644220057674,1148,1580572644219358782,,0,1,42.350312,-71.082544,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572645231280495,1149,1580572645229911509,,0,1,42.35034133333333,-71.08255466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572646240183534,1150,1580572646239661993,,0,1,42.35037066666667,-71.08256,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572648100343384,1151,1580572647251870780,,0,1,42.35039733333333,-71.08255466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572649089993332,1152,1580572648260497614,,0,1,42.350426666666664,-71.08254933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572650070089404,1153,1580572649270000503,,0,1,42.350456,-71.08252266666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572651099785988,1154,1580572650279409710,,0,1,42.350482666666664,-71.08248,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572652089980167,1155,1580572651289962578,,0,1,42.350504,-71.08242133333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572653070069465,1156,1580572652299464310,,0,1,42.35052533333333,-71.08235733333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572654099866211,1157,1580572653309786522,,0,1,42.35054933333333,-71.08227733333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572655090210935,1158,1580572654319587427,,0,1,42.35057333333334,-71.082192,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572656069970337,1159,1580572655330148564,,0,1,42.35060266666667,-71.08210133333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572657099927588,1160,1580572656339647392,,0,1,42.35062666666666,-71.08202133333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572658090443552,1161,1580572657352065160,,0,1,42.350653333333334,-71.08193066666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572659070120949,1162,1580572658359455210,,0,1,42.35068,-71.08184533333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572660100268322,1163,1580572659370412911,,0,1,42.350704,-71.08176,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572661089953485,1164,1580572660390354012,,0,1,42.350730666666664,-71.08167466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572662070654343,1165,1580572661390291286,,0,1,42.35075466666667,-71.08158933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572663100124162,1166,1580572662411355894,,0,1,42.35077866666666,-71.081504,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572664090793862,1167,1580572663419472383,,0,1,42.35080266666667,-71.081424,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572665070273079,1168,1580572664430450564,,0,1,42.35082666666667,-71.081344,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572666100073666,1169,1580572665439679824,,0,1,42.350850666666666,-71.081264,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572667090744847,1170,1580572666459507493,,0,1,42.350872,-71.081184,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572668070511253,1171,1580572667459773465,,0,1,42.350890666666665,-71.08110933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572669100075245,1172,1580572668479852899,,0,1,42.350912,-71.08102933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572670090739820,1173,1580572669490335846,,0,1,42.35093333333333,-71.08096,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572671070086455,1174,1580572670499826659,,0,1,42.350952,-71.080896,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572672100323856,1175,1580572671510632668,,0,1,42.350968,-71.08083733333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572673091430278,1176,1580572672519837493,,0,1,42.350984,-71.08077866666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572674075305205,1177,1580572673530067902,,0,1,42.35099733333333,-71.080736,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572675100259684,1178,1580572674539788635,,0,1,42.351008,-71.08069866666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572676090808511,1179,1580572675552768600,,0,1,42.35101066666667,-71.08068266666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572677070930389,1180,1580572676560128207,,0,1,42.351016,-71.08066666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572678105055718,1181,1580572677570060088,,0,1,42.35101866666667,-71.08066133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572679090567306,1182,1580572678590312789,,0,1,42.35101866666667,-71.08066133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572680072329609,1183,1580572679590346733,,0,1,42.35101866666667,-71.08066133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572681620298437,1184,1580572680610899592,,0,1,42.35101866666667,-71.080656,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572682630579727,1185,1580572681619894059,,0,1,42.351021333333335,-71.08064533333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572683640258373,1186,1580572682630174981,,0,1,42.35102933333334,-71.08062933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572684655333342,1187,1580572683639847179,,0,1,42.35103466666666,-71.08060266666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572685660619522,1188,1580572684651763629,,0,1,42.351042666666665,-71.080576,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572686670912171,1189,1580572685660114736,,0,1,42.35105333333333,-71.08053866666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572687680571908,1190,1580572686670471542,,0,1,42.351069333333335,-71.08048533333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572688691205135,1191,1580572687680129213,,0,1,42.35108266666667,-71.08042666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572689700780686,1192,1580572688690743173,,0,1,42.351104,-71.08035733333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572690711858297,1193,1580572689700228012,,0,1,42.35112266666667,-71.08027733333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572691720624918,1194,1580572690711333535,,0,1,42.351146666666665,-71.080192,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572692731466952,1195,1580572691720287928,,0,1,42.35117066666667,-71.08010133333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572693753227846,1196,1580572692730991937,,0,1,42.35119733333333,-71.08000533333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572694752203482,1197,1580572693752727755,,0,1,42.351221333333335,-71.07991466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572695760701248,1198,1580572694751749845,,0,1,42.351248,-71.07981866666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572696780776107,1199,1580572695760245880,,0,1,42.35127466666667,-71.07972266666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572697795617537,1200,1580572696780415651,,0,1,42.35130133333333,-71.07962666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572698802702403,1201,1580572697790750286,,0,1,42.351328,-71.07953066666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572699811849777,1202,1580572698802144643,,0,1,42.351354666666666,-71.07942933333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572700820876536,1203,1580572699811332736,,0,1,42.351381333333336,-71.079328,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572701832068117,1204,1580572700820441583,,0,1,42.351408,-71.07922666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572702840659057,1205,1580572701831609342,,0,1,42.35143466666667,-71.07912,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572703852314821,1206,1580572702840263041,,0,1,42.35146133333333,-71.07901866666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572704871172395,1207,1580572703851984489,,0,1,42.351488,-71.07891733333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572705881061185,1208,1580572704870688495,,0,1,42.351517333333334,-71.07881066666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572706891351953,1209,1580572705880622966,,0,1,42.351544,-71.07870933333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572707901157191,1210,1580572706890866553,,0,1,42.35157066666667,-71.07860266666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572708911216529,1211,1580572707900640030,,0,1,42.35159733333333,-71.07850133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572709920995342,1212,1580572708910935552,,0,1,42.351621333333334,-71.0784,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572710071260274,1213,1580572709920642508,,0,1,42.351648,-71.07829333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572711941052193,1214,1580572710931401427,,0,1,42.35167466666667,-71.078192,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572712091480123,1215,1580572711940515607,,0,1,42.351704,-71.07808,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572713071343414,1216,1580572712950917255,,0,1,42.35173066666667,-71.07797333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572714101175476,1217,1580572713961020873,,0,1,42.35176,-71.077856,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572715091496297,1218,1580572714970577590,,0,1,42.351789333333336,-71.07773866666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572716071081111,1219,1580572715980818141,,0,1,42.35181866666667,-71.07762133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572717101284423,1220,1580572716991227093,,0,1,42.351850666666664,-71.07749866666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572718091737142,1221,1580572718007169867,,0,1,42.35188266666667,-71.07738133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572719072413600,1222,1580572719010904421,,0,1,42.351912,-71.07726933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572720101425837,1223,1580572720024975823,,0,1,42.351941333333336,-71.07715733333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572721091673731,1224,1580572721040704750,,0,1,42.351970666666666,-71.07704533333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572722072136449,1225,1580572722040718097,,0,1,42.35199733333334,-71.07693866666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572723102546966,1226,1580572723060730887,,0,1,42.35202666666667,-71.076832,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572724091720431,1227,1580572724071783773,,0,1,42.35205333333333,-71.07673066666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572725085251761,1228,1580572725081053583,,0,1,42.35208,-71.07662933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572726102806073,1229,1580572726091085256,,0,1,42.352104,-71.076544,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572727105549084,1230,1580572727101859217,,0,1,42.352128,-71.07645866666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572728112728066,1231,1580572728111917536,,0,1,42.35214933333334,-71.07637866666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572729132344784,1232,1580572729124214854,,0,1,42.35216533333333,-71.076304,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572730132293983,1233,1580572730131773013,,0,1,42.352181333333334,-71.07624,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572731152228578,1234,1580572731141962131,,0,1,42.352184,-71.07618666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572732174414386,1235,1580572732173707536,,0,1,42.35217333333333,-71.07613866666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572733185102495,1236,1580572733179698914,,0,1,42.35214666666667,-71.076096,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572734185343369,1237,1580572734173046753,,0,1,42.35210933333333,-71.076064,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572735208133561,1238,1580572735204102363,,0,1,42.35206933333333,-71.07604266666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572736207969353,1239,1580572736197523615,,0,1,42.352024,-71.07602666666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572737212583974,1240,1580572737209734359,,0,1,42.35197866666667,-71.07600533333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572738229115118,1241,1580572738224244777,,0,1,42.351933333333335,-71.075984,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572739232142057,1242,1580572739229741411,,0,1,42.35189066666667,-71.07595733333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572741100070522,1243,1580572740239730421,,0,1,42.35184533333333,-71.07594133333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572741252601789,1244,1580572741252027998,,0,1,42.351802666666664,-71.07592,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572743070154186,1245,1580572742259661977,,0,1,42.35176533333333,-71.075904,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572744100564686,1246,1580572743269719643,,0,1,42.351736,-71.075888,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572745086142123,1247,1580572744279786233,,0,1,42.35171733333333,-71.07587733333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572746070094913,1248,1580572745289734440,,0,1,42.351704,-71.075872,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572747100174852,1249,1580572746299886300,,0,1,42.351696,-71.07586666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572748080399255,1250,1580572747309826477,,0,1,42.351696,-71.07586133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572749070250479,1251,1580572748319846967,,0,1,42.351696,-71.07586133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572750100210376,1252,1580572749330009063,,0,1,42.351696,-71.07586133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572751083929350,1253,1580572750350034190,,0,1,42.351696,-71.07586133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572752070203359,1254,1580572751349942455,,0,1,42.351696,-71.07586133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572753100523532,1255,1580572752369759777,,0,1,42.351696,-71.07586133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572754080359708,1256,1580572753379792236,,0,1,42.351696,-71.07586133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572755070163695,1257,1580572754389988677,,0,1,42.35169333333333,-71.07586133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572756100509513,1258,1580572755399734790,,0,1,42.351685333333336,-71.07586133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572757080741737,1259,1580572756409773643,,0,1,42.35167466666667,-71.07585066666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572758070228023,1260,1580572757419911255,,0,1,42.351658666666665,-71.07583466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572759100598928,1261,1580572758430103786,,0,1,42.35164266666666,-71.075824,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572760080806052,1262,1580572759439876458,,0,1,42.351632,-71.07581866666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572761072112299,1263,1580572760449962878,,0,1,42.351621333333334,-71.07581333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572762100362145,1264,1580572761459967219,,0,1,42.351610666666666,-71.075808,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572763080308104,1265,1580572762469949385,,0,1,42.351594666666664,-71.07579733333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572764071156682,1266,1580572763489861943,,0,1,42.35157066666667,-71.07578133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572765100208580,1267,1580572764489864169,,0,1,42.35154133333333,-71.07577066666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
