%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1580572766080680757,1268,1580572765509942033,,0,1,42.351512,-71.07576,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572767070450434,1269,1580572766519911177,,0,1,42.35148266666667,-71.07576,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572768100985707,1270,1580572767529998162,,0,1,42.351456,-71.07576533333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572769080639590,1271,1580572768540112559,,0,1,42.351429333333336,-71.07578133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572770070830841,1272,1580572769550347300,,0,1,42.351408,-71.07581333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572771100770784,1273,1580572770560328087,,0,1,42.35138666666667,-71.075856,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572772080585840,1274,1580572771570059298,,0,1,42.351368,-71.07591466666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572773070500892,1275,1580572772590305309,,0,1,42.35134933333333,-71.075984,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572774100436332,1276,1580572773590345481,,0,1,42.351328,-71.076064,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572775080929000,1277,1580572774610018999,,0,1,42.351306666666666,-71.07613866666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572776630728571,1278,1580572775619948870,,0,1,42.35128266666667,-71.076224,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572777641589234,1279,1580572776630249369,,0,1,42.351258666666666,-71.076304,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572778650807544,1280,1580572777640022854,,0,1,42.35123733333333,-71.076384,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572779660470719,1281,1580572778650291251,,0,1,42.351216,-71.076464,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572780670372121,1282,1580572779659954536,,0,1,42.351194666666665,-71.07653866666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572781682492995,1283,1580572780669921475,,0,1,42.351176,-71.076608,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572782693657479,1284,1580572781679895760,,0,1,42.35115733333333,-71.07667733333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572783700520001,1285,1580572782690096392,,0,1,42.351136,-71.07674133333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572784712957800,1286,1580572783699877451,,0,1,42.351117333333335,-71.07680533333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572785720506429,1287,1580572784712546571,,0,1,42.351098666666665,-71.076864,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572786731192585,1288,1580572785720001383,,0,1,42.35108,-71.07692266666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572787740563033,1289,1580572786730707225,,0,1,42.351064,-71.07698133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572788760419892,1290,1580572787740015550,,0,1,42.35104533333333,-71.07702933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572789770417476,1291,1580572788760029370,,0,1,42.35103466666666,-71.07707733333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572790781626944,1292,1580572789769932897,,0,1,42.35101866666667,-71.07712,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572791790567210,1293,1580572790780130614,,0,1,42.351008,-71.07715733333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572792800518492,1294,1580572791790095136,,0,1,42.351,-71.07718933333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572793813581123,1295,1580572792800062206,,0,1,42.350994666666665,-71.07722133333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572794820430223,1296,1580572793813271956,,0,1,42.35098933333333,-71.077248,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572795831225540,1297,1580572794819951425,,0,1,42.350984,-71.07727466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572796851180371,1298,1580572795830729715,,0,1,42.35097866666667,-71.07729066666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572797860270688,1299,1580572796850900742,,0,1,42.350976,-71.077296,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572798870506200,1300,1580572797859896110,,0,1,42.350976,-71.07730133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572799880464796,1301,1580572798870003363,,0,1,42.350976,-71.07730133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572800890490251,1302,1580572799879991267,,0,1,42.350976,-71.07730133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572801900454867,1303,1580572800890055349,,0,1,42.350976,-71.077296,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572802910475111,1304,1580572801899916811,,0,1,42.350976,-71.077296,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572803920669704,1305,1580572802910019404,,0,1,42.350976,-71.077296,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572804930337801,1306,1580572803920225423,,0,1,42.350976,-71.077296,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572805081238985,1307,1580572804929940506,,0,1,42.350976,-71.077296,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572806070397308,1308,1580572805944161136,,0,1,42.350976,-71.077296,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572807100639662,1309,1580572806951347334,,0,1,42.350976,-71.077296,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572808080921444,1310,1580572807960038936,,0,1,42.350976,-71.07729066666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572809074216324,1311,1580572808970206222,,0,1,42.350976,-71.077296,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572810101012101,1312,1580572809980246402,,0,1,42.350973333333336,-71.07730133333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572811080807681,1313,1580572810990338987,,0,1,42.35097066666667,-71.077312,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572812070202917,1314,1580572812000200141,,0,1,42.35097066666667,-71.07731733333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572813100619450,1315,1580572813010278644,,0,1,42.350968,-71.07732266666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572814080482135,1316,1580572814030099601,,0,1,42.350968,-71.07732266666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572815070530000,1317,1580572815040226901,,0,1,42.350968,-71.077328,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572816100480660,1318,1580572816051060301,,0,1,42.350965333333335,-71.07733333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572817080682007,1319,1580572817060399816,,0,1,42.35096266666667,-71.07734933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572818071246773,1320,1580572818070141555,,0,1,42.350957333333334,-71.07737066666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572819101010723,1321,1580572819080408945,,0,1,42.35094933333333,-71.07739733333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572820090922861,1322,1580572820090415369,,0,1,42.350938666666664,-71.07742933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572821100562786,1323,1580572821099946375,,0,1,42.35093066666666,-71.077456,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572822111258485,1324,1580572822110450986,,0,1,42.35092,-71.077488,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572823120613311,1325,1580572823120073109,,0,1,42.350909333333334,-71.07752533333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572824130750993,1326,1580572824130225448,,0,1,42.350898666666666,-71.07756266666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572825141229125,1327,1580572825140337405,,0,1,42.350890666666665,-71.07759466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572826160780413,1328,1580572826150974942,,0,1,42.35088533333333,-71.077616,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572827170743700,1329,1580572827170165100,,0,1,42.350882666666664,-71.077632,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572828180755876,1330,1580572828180015533,,0,1,42.350882666666664,-71.07764266666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572829199117216,1331,1580572829198194154,,0,1,42.35088,-71.07765866666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572830200856121,1332,1580572830200324008,,0,1,42.35088,-71.077664,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572831211679945,1333,1580572831211140039,,0,1,42.35087733333334,-71.07767466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572832220740772,1334,1580572832220135381,,0,1,42.35087733333334,-71.07768533333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572834100587363,1335,1580572833231845713,,0,1,42.35088,-71.077696,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572834254464063,1336,1580572834240076612,,0,1,42.35088,-71.07770666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572836075065340,1337,1580572835251835263,,0,1,42.35088533333333,-71.077728,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572837100542940,1338,1580572836270296002,,0,1,42.350898666666666,-71.07775466666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572838080669249,1339,1580572837270135860,,0,1,42.350925333333336,-71.07778133333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572839070529791,1340,1580572838280124315,,0,1,42.35096266666667,-71.07781333333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572840100622404,1341,1580572839290443698,,0,1,42.35101066666667,-71.07784,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572841080637696,1342,1580572840310213565,,0,1,42.351064,-71.07786666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572842070362209,1343,1580572841320246919,,0,1,42.351117333333335,-71.07789333333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572843100521784,1344,1580572842330300569,,0,1,42.351173333333335,-71.07792,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572844086162770,1345,1580572843340072004,,0,1,42.35122666666667,-71.07794666666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572845070627772,1346,1580572844352270326,,0,1,42.35128,-71.07797333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572846100671955,1347,1580572845360211825,,0,1,42.35133066666667,-71.078,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572847080591989,1348,1580572846370374925,,0,1,42.351376,-71.07802666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572848070866795,1349,1580572847390809382,,0,1,42.351416,-71.07804266666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572849100613800,1350,1580572848390450024,,0,1,42.35144,-71.07805866666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572850081941971,1351,1580572849400176497,,0,1,42.351456,-71.078064,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572851070628075,1352,1580572850420220195,,0,1,42.35146666666667,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572852100687828,1353,1580572851430206605,,0,1,42.351469333333334,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572853080613748,1354,1580572852440247386,,0,1,42.351469333333334,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572854070484019,1355,1580572853452275965,,0,1,42.351469333333334,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572855100741461,1356,1580572854460096758,,0,1,42.351469333333334,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572856080680335,1357,1580572855470200436,,0,1,42.351469333333334,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572857070612347,1358,1580572856480073054,,0,1,42.351469333333334,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572858104800265,1359,1580572857490273147,,0,1,42.351469333333334,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572859080728161,1360,1580572858500578974,,0,1,42.351472,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572860070851881,1361,1580572859510261437,,0,1,42.351472,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572861100626835,1362,1580572860530466930,,0,1,42.351472,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572862081279373,1363,1580572861530509664,,0,1,42.351472,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572863071319751,1364,1580572862552153949,,0,1,42.351472,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572864100716281,1365,1580572863560449154,,0,1,42.351472,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572865080527932,1366,1580572864570375424,,0,1,42.351472,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572866074616902,1367,1580572865580178686,,0,1,42.351472,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572867100689797,1368,1580572866590388742,,0,1,42.351472,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572868080769563,1369,1580572867600249699,,0,1,42.351472,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572869620878846,1370,1580572868610929380,,0,1,42.351472,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572870633831386,1371,1580572869620303653,,0,1,42.351472,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572871653014711,1372,1580572870630255800,,0,1,42.351472,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572872653105849,1373,1580572871652447590,,0,1,42.351472,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572873673723989,1374,1580572872652629536,,0,1,42.351472,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572874681200985,1375,1580572873670177076,,0,1,42.351472,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572875690635109,1376,1580572874680215955,,0,1,42.351472,-71.078064,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572876700622148,1377,1580572875690331250,,0,1,42.351472,-71.078064,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572877711587168,1378,1580572876700104919,,0,1,42.351472,-71.078064,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572878720791992,1379,1580572877710349455,,0,1,42.351472,-71.078064,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572879732036929,1380,1580572878720497527,,0,1,42.351472,-71.078064,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572880740612227,1381,1580572879731590349,,0,1,42.351472,-71.078064,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572881752693581,1382,1580572880740153922,,0,1,42.351472,-71.078064,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572882760683198,1383,1580572881752159342,,0,1,42.351472,-71.078064,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572883770738726,1384,1580572882760403450,,0,1,42.351472,-71.078064,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572884791077708,1385,1580572883770306037,,0,1,42.35148,-71.07806933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572885800817218,1386,1580572884790528489,,0,1,42.35150133333333,-71.07807466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572886812559696,1387,1580572885800358085,,0,1,42.351528,-71.07808533333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572887820649558,1388,1580572886812016563,,0,1,42.35156,-71.07809066666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572888831521666,1389,1580572887820258350,,0,1,42.35159733333333,-71.07809066666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572889840770040,1390,1580572888830961758,,0,1,42.351632,-71.07808,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572890855962469,1391,1580572889840292687,,0,1,42.35166666666667,-71.07804266666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572891860653337,1392,1580572890855619692,,0,1,42.351696,-71.077984,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572892870724174,1393,1580572891860318755,,0,1,42.35172266666667,-71.077904,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572893880769371,1394,1580572892870433033,,0,1,42.35174666666666,-71.07781866666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572894890881756,1395,1580572893880261549,,0,1,42.351773333333334,-71.07772266666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572895904925994,1396,1580572894890398708,,0,1,42.351802666666664,-71.07762666666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572896911647706,1397,1580572895900436772,,0,1,42.35183466666667,-71.07752533333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572897930781358,1398,1580572896911233913,,0,1,42.351864,-71.077424,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572898080738410,1399,1580572897930342312,,0,1,42.35189333333334,-71.07732266666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572899071130447,1400,1580572898940490666,,0,1,42.35192266666667,-71.07722133333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572900100865185,1401,1580572899952282589,,0,1,42.35194933333333,-71.07711466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572901080794602,1402,1580572900960229226,,0,1,42.35197866666667,-71.07701333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572902070816260,1403,1580572901970327372,,0,1,42.35200533333333,-71.076912,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572903100859050,1404,1580572902980244927,,0,1,42.352029333333334,-71.07682133333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572904080713864,1405,1580572903990690147,,0,1,42.352048,-71.076752,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572905076661649,1406,1580572905000462748,,0,1,42.352058666666665,-71.07669866666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572906100861519,1407,1580572906011926885,,0,1,42.35207466666667,-71.07665066666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572907080841411,1408,1580572907020236353,,0,1,42.352085333333335,-71.07660266666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572908073436309,1409,1580572908030475054,,0,1,42.352096,-71.07656533333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572909100898462,1410,1580572909052280655,,0,1,42.352104,-71.07653333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572910081131438,1411,1580572910061289779,,0,1,42.352112,-71.076512,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572911071816931,1412,1580572911070449908,,0,1,42.35211733333333,-71.076496,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572912112100921,1413,1580572912080606178,,0,1,42.35212,-71.07649066666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572913091456082,1414,1580572913090970331,,0,1,42.352122666666666,-71.07648,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572914112157727,1415,1580572914109088814,,0,1,42.352122666666666,-71.07648,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572915112303867,1416,1580572915111355889,,0,1,42.352122666666666,-71.07648,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572916120872773,1417,1580572916120338774,,0,1,42.35212533333333,-71.07648,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572917131187001,1418,1580572917130578446,,0,1,42.352128,-71.07648,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1580572918158548452,1419,1580572918152728676,,0,1,42.352128,-71.07647466666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
